Month_Ending,Segment,City,Product,Miles,Reported_Accidents
7/31/16,Segment A,City 5,Product 10,23,0
7/31/16,Segment A,City 59,Product 12,86,0
7/31/16,Segment A,City 29,Product 12,"73,177",3
7/31/16,Segment A,City 33,Product 8,19,0
7/31/16,Segment A,City 60,Product 12,275,0
7/31/16,Segment A,City 30,Product 11,8,0
7/31/16,Segment A,City 5,Product 3,17,0
7/31/16,Segment F,City 48,Product 9,"4,004",0
7/31/16,Segment F,City 12,Product 4,"5,875",0
7/31/16,Segment F,City 23,Product 9,"8,068",0
7/31/16,Segment F,City 40,Product 4,"10,023",0
7/31/16,Segment F,City 54,Product 9,"31,252",0
7/31/16,Segment F,City 73,Product 4,156,0
7/31/16,Segment F,City 9,Product 4,14,0
7/31/16,Segment F,City 32,Product 9,"1,883",0
7/31/16,Segment F,City 5,Product 9,"2,139",0
7/31/16,Segment F,City 1,Product 9,"3,926",0
7/31/16,Segment F,City 30,Product 4,"15,433",0
7/31/16,Segment F,City 71,Product 4,38,0
7/31/16,Segment F,City 4,Product 4,0,0
7/31/16,Segment F,City 8,Product 4,"6,735",0
7/31/16,Segment F,City 19,Product 4,0,0
7/31/16,Segment F,City 20,Product 4,"2,298",0
7/31/16,Segment F,City 62,Product 4,0,0
7/31/16,Segment F,City 11,Product 9,"3,199",0
7/31/16,Segment F,City 10,Product 9,"15,580",0
7/31/16,Segment F,City 2,Product 22,"2,687,071",41
7/31/16,Segment B,City 7,Product 6,"412,387",6
7/31/16,Segment B,City 55,Product 6,"34,607",1
7/31/16,Segment B,City 37,Product 6,"8,342",0
7/31/16,Segment B,City 26,Product 6,"4,256",0
7/31/16,Segment B,City 30,Product 6,"61,280",1
7/31/16,Segment B,City 34,Product 6,"49,047",1
7/31/16,Segment B,City 13,Product 6,"18,574",0
7/31/16,Segment C,City 25,Product 7,"25,503",0
7/31/16,Segment H,City 19,Product 18,"204,146",2
7/31/16,Segment A,City 64,Product 12,355,0
7/31/16,Segment A,City 6,Product 10,222,0
7/31/16,Segment A,City 41,Product 10,7,0
7/31/16,Segment A,City 48,Product 3,1,0
7/31/16,Segment A,City 30,Product 9,"182,251",1
7/31/16,Segment A,City 35,Product 2,"2,794",0
7/31/16,Segment A,City 63,Product 9,1,0
7/31/16,Segment A,City 55,Product 2,205,0
7/31/16,Segment A,City 58,Product 9,"9,024",0
7/31/16,Segment A,City 71,Product 9,815,0
7/31/16,Segment A,City 45,Product 9,"21,646",0
7/31/16,Segment A,City 47,Product 8,13,0
7/31/16,Segment A,City 20,Product 4,"44,296",2
7/31/16,Segment A,City 14,Product 9,"42,883",1
7/31/16,Segment A,City 65,Product 4,"14,127",0
7/31/16,Segment A,City 17,Product 4,"43,995",1
7/31/16,Segment A,City 23,Product 9,"382,256",13
7/31/16,Segment A,City 3,Product 3,79,0
7/31/16,Segment A,City 23,Product 4,"333,278",9
7/31/16,Segment A,City 13,Product 9,"146,446",4
7/31/16,Segment A,City 7,Product 14,162,0
7/31/16,Segment A,City 5,Product 4,"11,542",0
7/31/16,Segment A,City 6,Product 4,"36,589",1
7/31/16,Segment A,City 68,Product 2,1,0
7/31/16,Segment A,City 17,Product 12,"2,448",0
7/31/16,Segment A,City 52,Product 4,"272,818",11
7/31/16,Segment A,City 23,Product 8,56,0
7/31/16,Segment A,City 36,Product 12,"2,684",0
7/31/16,Segment A,City 47,Product 10,58,0
7/31/16,Segment A,City 14,Product 4,"63,676",2
7/31/16,Segment A,City 31,Product 2,284,0
7/31/16,Segment A,City 29,Product 11,14,0
7/31/16,Segment A,City 53,Product 12,"60,503",3
7/31/16,Segment A,City 1,Product 11,45,0
7/31/16,Segment A,City 40,Product 11,267,0
7/31/16,Segment A,City 31,Product 3,277,0
7/31/16,Segment A,City 44,Product 2,16,0
7/31/16,Segment F,City 8,Product 9,"25,273",0
7/31/16,Segment F,City 57,Product 9,"1,627",0
7/31/16,Segment F,City 68,Product 9,90,0
7/31/16,Segment F,City 25,Product 4,"6,793",0
7/31/16,Segment F,City 26,Product 4,"1,055",0
7/31/16,Segment F,City 49,Product 4,"1,746",0
7/31/16,Segment F,City 23,Product 4,"6,570",0
7/31/16,Segment F,City 72,Product 4,0,0
7/31/16,Segment F,City 59,Product 9,126,0
7/31/16,Segment F,City 51,Product 9,0,0
7/31/16,Segment F,City 13,Product 9,"6,742",0
7/31/16,Segment D,City 2,Product 9,"24,724,136",479
7/31/16,Segment B,City 2,Product 6,"18,126,504",210
7/31/16,Segment B,City 43,Product 6,"7,904",0
7/31/16,Segment B,City 51,Product 6,"1,012",0
7/31/16,Segment B,City 23,Product 6,"7,067",0
7/31/16,Segment B,City 47,Product 6,"9,633",0
7/31/16,Segment C,City 43,Product 7,"7,135",0
7/31/16,Segment C,City 6,Product 7,"12,858",0
7/31/16,Segment I,City 3,Product 19,"1,656,481",5
7/31/16,Segment C,City 30,Product 7,"17,247",0
7/31/16,Segment C,City 35,Product 7,"1,001,986",9
7/31/16,Segment A,City 7,Product 9,"313,636",6
7/31/16,Segment A,City 48,Product 9,"49,882",0
7/31/16,Segment A,City 6,Product 9,"53,937",1
7/31/16,Segment A,City 28,Product 4,"60,524",1
7/31/16,Segment A,City 8,Product 12,"212,038",9
7/31/16,Segment A,City 21,Product 9,"21,643",0
7/31/16,Segment A,City 6,Product 1,6,0
7/31/16,Segment A,City 50,Product 2,203,0
7/31/16,Segment A,City 37,Product 3,4,0
7/31/16,Segment A,City 8,Product 11,274,0
7/31/16,Segment A,City 32,Product 10,611,0
7/31/16,Segment A,City 25,Product 2,294,0
7/31/16,Segment A,City 50,Product 9,"165,086",4
7/31/16,Segment A,City 43,Product 1,1,0
7/31/16,Segment A,City 2,Product 9,"114,132",3
7/31/16,Segment A,City 2,Product 14,5,0
7/31/16,Segment A,City 71,Product 4,276,0
7/31/16,Segment A,City 24,Product 4,"55,727",2
7/31/16,Segment A,City 24,Product 8,7,0
7/31/16,Segment A,City 10,Product 9,"264,994",7
7/31/16,Segment A,City 69,Product 4,376,0
7/31/16,Segment A,City 19,Product 10,18,0
7/31/16,Segment A,City 53,Product 9,"351,514",13
7/31/16,Segment A,City 20,Product 9,"88,725",3
7/31/16,Segment A,City 10,Product 4,"164,253",5
7/31/16,Segment A,City 69,Product 9,"1,070",0
7/31/16,Segment A,City 52,Product 9,"159,026",6
7/31/16,Segment A,City 39,Product 3,1,0
7/31/16,Segment A,City 50,Product 11,"2,122",0
7/31/16,Segment A,City 26,Product 10,5,0
7/31/16,Segment A,City 35,Product 4,"1,285,557",20
7/31/16,Segment A,City 41,Product 4,"2,600",0
7/31/16,Segment A,City 27,Product 3,12,0
7/31/16,Segment A,City 2,Product 10,9,0
7/31/16,Segment A,City 12,Product 4,"35,731",2
7/31/16,Segment A,City 68,Product 4,451,0
7/31/16,Segment A,City 10,Product 8,16,0
7/31/16,Segment A,City 36,Product 4,"114,997",6
7/31/16,Segment A,City 67,Product 10,127,0
7/31/16,Segment A,City 44,Product 8,13,0
7/31/16,Segment A,City 68,Product 10,0,0
7/31/16,Segment A,City 27,Product 10,14,0
7/31/16,Segment A,City 26,Product 12,"2,391",0
7/31/16,Segment A,City 57,Product 4,"13,983",0
7/31/16,Segment A,City 52,Product 3,46,0
7/31/16,Segment A,City 10,Product 2,144,0
7/31/16,Segment A,City 60,Product 11,1,0
7/31/16,Segment A,City 58,Product 8,2,0
7/31/16,Segment A,City 35,Product 3,517,0
7/31/16,Segment A,City 45,Product 3,29,0
7/31/16,Segment F,City 35,Product 4,"21,444",0
7/31/16,Segment F,City 30,Product 9,"13,188",0
7/31/16,Segment F,City 53,Product 9,"7,576",0
7/31/16,Segment F,City 47,Product 9,"3,961",0
7/31/16,Segment F,City 33,Product 4,371,0
7/31/16,Segment F,City 11,Product 4,"2,747",0
7/31/16,Segment F,City 39,Product 9,"9,758",0
7/31/16,Segment F,City 7,Product 4,"14,964",0
7/31/16,Segment F,City 6,Product 4,"2,245",0
7/31/16,Segment F,City 63,Product 4,0,0
7/31/16,Segment F,City 41,Product 9,314,0
7/31/16,Segment F,City 73,Product 9,86,0
7/31/16,Segment F,City 43,Product 6,0,0
7/31/16,Segment F,City 2,Product 2,"297,099",5
7/31/16,Segment F,City 3,Product 4,0,0
7/31/16,Segment F,City 44,Product 4,793,0
7/31/16,Segment F,City 2,Product 4,"4,141,848",63
7/31/16,Segment F,City 66,Product 9,315,0
7/31/16,Segment F,City 36,Product 9,"8,663",0
7/31/16,Segment F,City 52,Product 9,"8,801",0
7/31/16,Segment J,City 35,Product 14,0,-1
7/31/16,Segment J,City 54,Product 9,"1,685,215",8
7/31/16,Segment D,City 2,Product 14,"3,426",-1
7/31/16,Segment F,City 2,Product 21,"2,341,208",22
7/31/16,Segment B,City 27,Product 6,"1,066",0
7/31/16,Segment B,City 39,Product 6,"14,745",0
7/31/16,Segment C,City 18,Product 7,"167,086",2
7/31/16,Segment C,City 34,Product 7,"19,481",0
7/31/16,Segment A,City 73,Product 9,259,0
7/31/16,Segment A,City 29,Product 9,"351,045",11
7/31/16,Segment A,City 43,Product 9,"33,538",0
7/31/16,Segment A,City 41,Product 9,"3,963",0
7/31/16,Segment A,City 43,Product 4,"18,368",0
7/31/16,Segment A,City 55,Product 11,21,0
7/31/16,Segment A,City 7,Product 3,63,0
7/31/16,Segment A,City 50,Product 14,165,0
7/31/16,Segment A,City 37,Product 2,35,0
7/31/16,Segment A,City 44,Product 4,"10,641",0
7/31/16,Segment A,City 29,Product 10,"5,162",0
7/31/16,Segment A,City 3,Product 4,"544,004",28
7/31/16,Segment A,City 4,Product 1,7,0
7/31/16,Segment A,City 68,Product 9,"1,220",0
7/31/16,Segment A,City 46,Product 9,"6,046",0
7/31/16,Segment A,City 66,Product 4,"2,218",0
7/31/16,Segment A,City 20,Product 11,121,0
7/31/16,Segment A,City 51,Product 4,"45,464",1
7/31/16,Segment A,City 15,Product 9,"72,744",3
7/31/16,Segment A,City 22,Product 9,"14,586",0
7/31/16,Segment A,City 10,Product 10,199,0
7/31/16,Segment A,City 53,Product 3,15,0
7/31/16,Segment A,City 59,Product 4,"1,375",0
7/31/16,Segment A,City 46,Product 4,"2,407",0
7/31/16,Segment A,City 19,Product 11,40,0
7/31/16,Segment A,City 46,Product 10,2,0
7/31/16,Segment A,City 57,Product 3,1,0
7/31/16,Segment A,City 47,Product 9,"82,142",3
7/31/16,Segment A,City 23,Product 11,7,0
7/31/16,Segment A,City 49,Product 12,"7,366",0
7/31/16,Segment A,City 49,Product 2,89,0
7/31/16,Segment A,City 8,Product 2,"1,132",0
7/31/16,Segment A,City 6,Product 3,101,0
7/31/16,Segment A,City 9,Product 4,328,0
7/31/16,Segment A,City 25,Product 3,"4,112",0
7/31/16,Segment A,City 42,Product 10,127,0
7/31/16,Segment A,City 21,Product 12,"5,384",0
7/31/16,Segment A,City 21,Product 2,83,0
7/31/16,Segment A,City 35,Product 1,103,0
7/31/16,Segment A,City 50,Product 8,2,0
7/31/16,Segment A,City 55,Product 10,"3,822",0
7/31/16,Segment A,City 57,Product 12,924,0
7/31/16,Segment A,City 13,Product 4,"91,660",3
7/31/16,Segment A,City 17,Product 11,7,0
7/31/16,Segment A,City 21,Product 8,23,0
7/31/16,Segment A,City 30,Product 8,22,0
7/31/16,Segment A,City 1,Product 2,309,0
7/31/16,Segment A,City 23,Product 10,30,0
7/31/16,Segment A,City 8,Product 10,12,0
7/31/16,Segment A,City 1,Product 10,104,0
7/31/16,Segment A,City 8,Product 3,10,0
7/31/16,Segment A,City 66,Product 2,1,0
7/31/16,Segment A,City 28,Product 12,"1,999",0
7/31/16,Segment F,City 7,Product 9,"56,074",0
7/31/16,Segment F,City 55,Product 9,"2,640",0
7/31/16,Segment F,City 12,Product 9,"24,789",0
7/31/16,Segment F,City 45,Product 4,"1,381",0
7/31/16,Segment F,City 24,Product 9,"3,501",0
7/31/16,Segment F,City 54,Product 4,"35,715",1
7/31/16,Segment F,City 42,Product 9,"9,399",0
7/31/16,Segment F,City 27,Product 4,333,0
7/31/16,Segment F,City 61,Product 4,"1,033",0
7/31/16,Segment F,City 32,Product 4,"1,872",0
7/31/16,Segment F,City 64,Product 4,231,0
7/31/16,Segment F,City 51,Product 4,0,0
7/31/16,Segment F,City 52,Product 4,"13,416",0
7/31/16,Segment F,City 57,Product 4,709,0
7/31/16,Segment F,City 46,Product 9,"2,855",0
7/31/16,Segment F,City 21,Product 9,"1,181",0
7/31/16,Segment F,City 2,Product 9,"11,871,304",167
7/31/16,Segment F,City 45,Product 9,"1,268",0
7/31/16,Segment J,City 54,Product 10,"2,431",-1
7/31/16,Segment J,City 54,Product 14,0,-1
7/31/16,Segment B,City 54,Product 6,"431,414",6
7/31/16,Segment B,City 48,Product 6,"4,780",0
7/31/16,Segment B,City 11,Product 6,"6,177",0
7/31/16,Segment B,City 16,Product 6,"1,143",0
7/31/16,Segment B,City 45,Product 6,"8,033",0
7/31/16,Segment B,City 10,Product 6,"39,553",1
7/31/16,Segment C,City 49,Product 7,31,0
7/31/16,Segment C,City 2,Product 7,"4,347,711",42
7/31/16,Segment C,City 54,Product 7,"1,096,001",9
7/31/16,Segment C,City 32,Product 7,8,0
7/31/16,Segment A,City 37,Product 9,"175,675",5
7/31/16,Segment A,City 42,Product 9,"110,638",1
7/31/16,Segment A,City 32,Product 4,"26,710",0
7/31/16,Segment A,City 6,Product 8,14,0
7/31/16,Segment A,City 8,Product 9,"2,033,514",57
7/31/16,Segment A,City 54,Product 4,"89,190",2
7/31/16,Segment A,City 31,Product 4,"223,481",8
7/31/16,Segment A,City 7,Product 1,14,0
7/31/16,Segment A,City 55,Product 9,"34,755",1
7/31/16,Segment A,City 71,Product 12,18,0
7/31/16,Segment A,City 65,Product 2,33,0
7/31/16,Segment A,City 49,Product 9,"55,080",2
7/31/16,Segment A,City 58,Product 4,"2,719",0
7/31/16,Segment A,City 3,Product 9,"851,672",39
7/31/16,Segment A,City 45,Product 10,16,0
7/31/16,Segment A,City 70,Product 9,"1,036",0
7/31/16,Segment A,City 39,Product 9,"190,184",6
7/31/16,Segment A,City 11,Product 8,17,0
7/31/16,Segment A,City 18,Product 11,121,0
7/31/16,Segment A,City 23,Product 2,60,0
7/31/16,Segment A,City 65,Product 9,"30,389",1
7/31/16,Segment A,City 19,Product 3,46,0
7/31/16,Segment A,City 70,Product 4,464,0
7/31/16,Segment A,City 34,Product 9,"129,818",1
7/31/16,Segment A,City 48,Product 2,2,0
7/31/16,Segment A,City 1,Product 9,"53,805",1
7/31/16,Segment A,City 30,Product 3,74,0
7/31/16,Segment A,City 25,Product 4,"109,867",1
7/31/16,Segment A,City 34,Product 1,3,0
7/31/16,Segment A,City 42,Product 2,53,0
7/31/16,Segment A,City 30,Product 2,60,0
7/31/16,Segment A,City 2,Product 4,"38,554",1
7/31/16,Segment A,City 45,Product 2,35,0
7/31/16,Segment A,City 36,Product 11,67,0
7/31/16,Segment A,City 11,Product 3,27,0
7/31/16,Segment A,City 47,Product 4,"25,853",1
7/31/16,Segment A,City 17,Product 3,20,0
7/31/16,Segment A,City 23,Product 3,7,0
7/31/16,Segment A,City 65,Product 10,1,0
7/31/16,Segment A,City 43,Product 2,77,0
7/31/16,Segment A,City 40,Product 2,266,0
7/31/16,Segment A,City 40,Product 10,807,0
7/31/16,Segment A,City 41,Product 2,0,0
7/31/16,Segment A,City 25,Product 11,20,0
7/31/16,Segment A,City 52,Product 11,104,0
7/31/16,Segment A,City 2,Product 11,1,0
7/31/16,Segment A,City 67,Product 12,581,0
7/31/16,Segment A,City 53,Product 8,2,0
7/31/16,Segment A,City 3,Product 8,54,0
7/31/16,Segment A,City 54,Product 3,3,0
7/31/16,Segment A,City 44,Product 12,"1,503",0
7/31/16,Segment A,City 67,Product 3,8,0
7/31/16,Segment A,City 27,Product 2,1,0
7/31/16,Segment A,City 18,Product 8,61,0
7/31/16,Segment F,City 37,Product 9,"14,207",0
7/31/16,Segment F,City 68,Product 4,39,0
7/31/16,Segment F,City 13,Product 4,"4,080",0
7/31/16,Segment F,City 54,Product 6,0,0
7/31/16,Segment F,City 27,Product 9,484,0
7/31/16,Segment F,City 35,Product 9,"133,795",1
7/31/16,Segment F,City 37,Product 4,"4,156",0
7/31/16,Segment F,City 24,Product 4,"2,880",0
7/31/16,Segment F,City 17,Product 4,"2,228",0
7/31/16,Segment F,City 58,Product 4,208,0
7/31/16,Segment F,City 18,Product 4,"10,854",0
7/31/16,Segment F,City 4,Product 9,0,0
7/31/16,Segment F,City 19,Product 9,0,0
7/31/16,Segment F,City 58,Product 9,692,0
7/31/16,Segment F,City 49,Product 9,"4,647",0
7/31/16,Segment F,City 65,Product 9,"4,261",0
7/31/16,Segment F,City 31,Product 9,"20,828",0
7/31/16,Segment J,City 35,Product 9,21,0
7/31/16,Segment D,City 2,Product 4,"8,574,111",184
7/31/16,Segment B,City 32,Product 6,"4,182",0
7/31/16,Segment B,City 40,Product 6,"183,889",3
7/31/16,Segment B,City 35,Product 6,"1,588,859",22
7/31/16,Segment G,City 19,Product 17,"914,348",6
7/31/16,Segment C,City 64,Product 7,2,0
7/31/16,Segment C,City 9,Product 7,86,0
7/31/16,Segment A,City 5,Product 2,90,0
7/31/16,Segment A,City 35,Product 9,"8,153,575",57
7/31/16,Segment A,City 54,Product 9,"74,599",2
7/31/16,Segment A,City 7,Product 8,125,0
7/31/16,Segment A,City 50,Product 4,"92,135",3
7/31/16,Segment A,City 40,Product 9,"669,168",20
7/31/16,Segment A,City 32,Product 2,1,0
7/31/16,Segment A,City 43,Product 10,"1,327",0
7/31/16,Segment A,City 6,Product 2,198,0
7/31/16,Segment A,City 42,Product 8,2,0
7/31/16,Segment A,City 64,Product 10,107,0
7/31/16,Segment A,City 73,Product 4,356,0
7/31/16,Segment A,City 27,Product 4,"4,161",0
7/31/16,Segment A,City 7,Product 4,"183,977",4
7/31/16,Segment A,City 15,Product 10,"1,786",0
7/31/16,Segment A,City 49,Product 4,"20,775",1
7/31/16,Segment A,City 58,Product 2,59,0
7/31/16,Segment A,City 45,Product 4,"30,877",1
7/31/16,Segment A,City 4,Product 4,45,0
7/31/16,Segment A,City 57,Product 8,2,0
7/31/16,Segment A,City 33,Product 10,298,0
7/31/16,Segment A,City 33,Product 9,"12,469",0
7/31/16,Segment A,City 19,Product 9,"27,050",1
7/31/16,Segment A,City 57,Product 9,"29,082",1
7/31/16,Segment A,City 33,Product 4,"9,445",0
7/31/16,Segment A,City 12,Product 8,3,0
7/31/16,Segment A,City 61,Product 4,"9,563",0
7/31/16,Segment A,City 7,Product 5,"2,967,848",36
7/31/16,Segment A,City 1,Product 3,47,0
7/31/16,Segment A,City 14,Product 12,"13,426",1
7/31/16,Segment A,City 16,Product 11,27,0
7/31/16,Segment A,City 19,Product 4,"13,675",1
7/31/16,Segment A,City 36,Product 1,2,0
7/31/16,Segment A,City 12,Product 11,29,0
7/31/16,Segment A,City 58,Product 12,"1,084",0
7/31/16,Segment A,City 70,Product 14,0,0
7/31/16,Segment A,City 38,Product 12,5,0
7/31/16,Segment A,City 52,Product 1,0,0
7/31/16,Segment A,City 11,Product 11,11,0
7/31/16,Segment A,City 17,Product 8,3,0
7/31/16,Segment A,City 35,Product 11,"1,046",0
7/31/16,Segment A,City 32,Product 14,1,0
7/31/16,Segment A,City 21,Product 11,2,0
7/31/16,Segment A,City 41,Product 12,981,0
7/31/16,Segment A,City 3,Product 14,"2,586",0
7/31/16,Segment A,City 45,Product 11,1,0
7/31/16,Segment A,City 14,Product 11,7,0
7/31/16,Segment A,City 64,Product 8,23,0
7/31/16,Segment A,City 36,Product 3,74,0
7/31/16,Segment A,City 54,Product 12,"23,241",1
7/31/16,Segment F,City 25,Product 9,"4,332",0
7/31/16,Segment F,City 28,Product 4,"3,772",0
7/31/16,Segment F,City 53,Product 4,"4,648",0
7/31/16,Segment F,City 42,Product 4,"3,206",0
7/31/16,Segment F,City 43,Product 4,"1,342",0
7/31/16,Segment F,City 41,Product 4,208,0
7/31/16,Segment F,City 5,Product 4,759,0
7/31/16,Segment F,City 26,Product 9,"2,932",0
7/31/16,Segment F,City 55,Product 4,692,0
7/31/16,Segment F,City 2,Product 10,"1,321",0
7/31/16,Segment F,City 46,Product 4,"1,091",0
7/31/16,Segment F,City 39,Product 4,"4,609",0
7/31/16,Segment F,City 10,Product 4,"8,247",0
7/31/16,Segment F,City 69,Product 4,0,0
7/31/16,Segment F,City 71,Product 9,149,0
7/31/16,Segment F,City 33,Product 9,543,0
7/31/16,Segment F,City 2,Product 6,0,0
7/31/16,Segment F,City 31,Product 4,"10,157",0
7/31/16,Segment D,City 2,Product 2,"1,055,523",25
7/31/16,Segment D,City 2,Product 16,0,17
7/31/16,Segment B,City 42,Product 6,"6,407",0
7/31/16,Segment B,City 50,Product 6,"95,896",1
7/31/16,Segment B,City 25,Product 6,"64,454",1
7/31/16,Segment B,City 9,Product 6,88,0
7/31/16,Segment B,City 20,Product 6,"12,629",0
7/31/16,Segment B,City 12,Product 6,"2,520",0
7/31/16,Segment E,City 3,Product 13,"7,314,359",73
7/31/16,Segment C,City 41,Product 7,477,0
7/31/16,Segment C,City 37,Product 7,"6,772",0
7/31/16,Segment C,City 40,Product 7,"45,493",0
7/31/16,Segment C,City 56,Product 7,"4,398",0
7/31/16,Segment A,City 37,Product 11,26,0
7/31/16,Segment A,City 64,Product 4,"2,885",0
7/31/16,Segment A,City 32,Product 9,"28,956",0
7/31/16,Segment A,City 41,Product 3,13,0
7/31/16,Segment A,City 27,Product 9,"6,139",0
7/31/16,Segment A,City 35,Product 14,101,0
7/31/16,Segment A,City 61,Product 2,2,0
7/31/16,Segment A,City 26,Product 11,3,0
7/31/16,Segment A,City 64,Product 9,"11,333",0
7/31/16,Segment A,City 26,Product 1,3,0
7/31/16,Segment A,City 37,Product 4,"48,303",1
7/31/16,Segment A,City 25,Product 1,18,0
7/31/16,Segment A,City 28,Product 2,25,0
7/31/16,Segment A,City 48,Product 4,"14,579",0
7/31/16,Segment A,City 37,Product 10,39,0
7/31/16,Segment A,City 28,Product 8,60,0
7/31/16,Segment A,City 61,Product 12,625,0
7/31/16,Segment A,City 8,Product 8,15,0
7/31/16,Segment A,City 42,Product 4,"38,307",0
7/31/16,Segment A,City 15,Product 12,"10,366",0
7/31/16,Segment A,City 15,Product 2,95,0
7/31/16,Segment A,City 38,Product 9,2,0
7/31/16,Segment A,City 65,Product 12,"2,233",0
7/31/16,Segment A,City 66,Product 9,"3,114",0
7/31/16,Segment A,City 67,Product 9,"1,383",0
7/31/16,Segment A,City 11,Product 9,"61,567",2
7/31/16,Segment A,City 47,Product 2,52,0
7/31/16,Segment A,City 3,Product 11,"806,607",17
7/31/16,Segment A,City 18,Product 9,"1,485,649",48
7/31/16,Segment A,City 36,Product 9,"158,834",6
7/31/16,Segment A,City 17,Product 9,"19,390",0
7/31/16,Segment A,City 16,Product 4,"3,367",0
7/31/16,Segment A,City 36,Product 8,1,0
7/31/16,Segment A,City 49,Product 3,6,0
7/31/16,Segment A,City 34,Product 10,90,0
7/31/16,Segment A,City 42,Product 3,6,0
7/31/16,Segment A,City 26,Product 4,"16,626",0
7/31/16,Segment A,City 30,Product 10,969,0
7/31/16,Segment A,City 1,Product 1,23,0
7/31/16,Segment A,City 33,Product 2,19,0
7/31/16,Segment A,City 11,Product 2,84,0
7/31/16,Segment A,City 19,Product 2,635,0
7/31/16,Segment A,City 10,Product 11,6,0
7/31/16,Segment A,City 39,Product 11,199,0
7/31/16,Segment A,City 21,Product 10,78,0
7/31/16,Segment A,City 7,Product 2,"1,415",0
7/31/16,Segment A,City 28,Product 11,6,0
7/31/16,Segment A,City 26,Product 3,6,0
7/31/16,Segment A,City 52,Product 8,1,0
7/31/16,Segment A,City 57,Product 1,3,0
7/31/16,Segment A,City 54,Product 2,14,0
7/31/16,Segment A,City 58,Product 10,11,0
7/31/16,Segment A,City 41,Product 8,45,0
7/31/16,Segment A,City 25,Product 10,206,0
7/31/16,Segment A,City 43,Product 3,19,0
7/31/16,Segment A,City 28,Product 10,91,0
7/31/16,Segment F,City 50,Product 9,"10,082",0
7/31/16,Segment F,City 36,Product 4,"5,942",0
7/31/16,Segment F,City 65,Product 4,"1,904",0
7/31/16,Segment F,City 17,Product 9,"1,062",0
